surface,top_menu,page_name,page_route,control_type,action_name,method,normalized_path,query_fields,path_fields,body_fields,header_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,original_source_file,classification,currently_used_by_ui,evidence,anomaly,blocked_scope
admin,Promo Marketing,Channel Management,/promo-marketing/channels,select,Page Size,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Channel Management,/promo-marketing/channels,input,Please enter,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please enter""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Channel Management,/promo-marketing/channels,select,Please select,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Please select""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Promo Marketing,Channel Management,/promo-marketing/channels,input,Select all,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Select all""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Channel Management,/promo-marketing/channels,input,Start Time,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Time""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Promo Marketing,Channel Management,/promo-marketing/channels,input,checkbox,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""checkbox""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Marketing Effect,/promo-marketing/effect-evaluation,select,全部,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""全部""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Marketing Effect,/promo-marketing/effect-evaluation,input,开始时间,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""开始时间""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Marketing Effect,/promo-marketing/effect-evaluation,input,结束时间,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""结束时间""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Marketing Effect,/promo-marketing/effect-evaluation,select,请选择,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""请选择""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,First Deposit Daily Active Analysis,/promo-marketing/first-deposit-daily-active,select,All,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""All""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,First Deposit Daily Active Analysis,/promo-marketing/first-deposit-daily-active,input,End Time,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Time""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,First Deposit Daily Active Analysis,/promo-marketing/first-deposit-daily-active,select,Please Select,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Please Select""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,First Deposit Daily Active Analysis,/promo-marketing/first-deposit-daily-active,input,Start Time,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Time""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Data,/promo-marketing/promotion-data,input,Page,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Data,/promo-marketing/promotion-data,input,Page Size,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Data,/promo-marketing/promotion-data,select,Page Size,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Data,/promo-marketing/promotion-data,select,Please Select,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Please Select""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Data,/promo-marketing/promotion-data,select,unnamed select,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""unnamed select""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Promo Data,/promo-marketing/promotion-data,input,请选择日期,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""请选择日期""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Register Daily Active,/promo-marketing/register-daily-active,select,充值,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""充值""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Register Daily Active,/promo-marketing/register-daily-active,select,全部,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""全部""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Register Daily Active,/promo-marketing/register-daily-active,input,开始时间,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""开始时间""}",,Control was not actionable in the fresh page state
admin,Promo Marketing,Register Daily Active,/promo-marketing/register-daily-active,input,结束时间,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_FILTER_CONTEXT; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""结束时间""}",,Control was not actionable in the fresh page state
