order,top_menu,menu_path,page_name,page_route,control_type,action_name,dom_state,risk,execution_status,parameter_plan,target_data_requirement,selector_strategy,selector_ordinal,evidence,note
448,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
449,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
450,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
451,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
452,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,button,Batch Credit Top-up,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Batch Credit Top-up"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
453,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,button,Export to Excel,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export to Excel"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
454,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,tab,Credit Records,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Credit Records"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
455,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,tab,Debit Records,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Debit Records"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
456,Risk Management,Risk Management,Fund Transfer Record,/risk-control/up-down-score,select,Please select,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Please select""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
457,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,input,Enter keyword,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Enter keyword""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
458,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,input,Start date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
459,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,input,End date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
460,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,input,Page Size,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
461,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,button,Search,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Search"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
462,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
463,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,button,Temporary withdrawal limit,ENABLED,WRITE_REQUIRES_CURRENT_RUN_DATA,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,Current-run-created or explicitly designated record only,"{""role"": ""button"", ""name"": ""Temporary withdrawal limit"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
464,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,select,Mobile number,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Mobile number""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
465,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,select,Please select,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Please select""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
466,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,select,Page Size,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
467,Risk Management,Risk Management,Temporary Restriction List,/risk-control/temporary-restriction-list,pagination,2,VISIBLE,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
468,Risk Management,Risk Management,Risk Logs,/risk-control/risk-logs,input,"Supports batch query, 1–5000 characters, separated by commas",INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Supports batch query, 1–5000 characters, separated by commas""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
469,Risk Management,Risk Management,Risk Logs,/risk-control/risk-logs,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
